N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
83,7,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,8,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,9,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,10,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,11,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,12,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,13,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,14,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,15,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
83,16,28,D,A,3901165,1,,2.4,1,,,1,,,1,1,-0.271,-109.175,2015-01-01 01:57:21
232,0,48,D,A,5904510,1,1.12,2.4,1,35.443,0.01,1,28.647,0.00224,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,1,48,D,A,5904510,1,2.0,2.4,1,35.443,0.01,1,28.647,0.00224,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,2,48,D,A,5904510,1,3.0,2.4,1,35.443,0.01,1,28.646,0.00224,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,3,48,D,A,5904510,1,3.96,2.4,1,35.444,0.01,1,28.644,0.00224,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,4,48,D,A,5904510,1,5.0,2.4,1,35.442,0.01,1,28.618,0.00224,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,5,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,6,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,7,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,8,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,9,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,10,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,11,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,12,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,13,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,14,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,15,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
232,16,48,D,A,5904510,1,,2.4,1,,,1,,,1,1,-0.74983,-164.45897,2015-01-01 02:00:47
261,0,78,A,A,7900384,1,2.9,,1,33.544,,1,-0.742,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,1,78,A,A,7900384,1,3.6,,1,33.544,,1,-0.742,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,2,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,3,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,4,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,5,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,6,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,7,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,8,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,9,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,10,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,11,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,12,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,13,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,14,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,15,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
261,16,78,A,A,7900384,1,,,1,,,1,,,1,1,-59.123072,8.4030944,2015-01-01 02:00:52
160,0,143,D,A,5903670,1,4.66,2.4,1,33.97092,0.01,1,6.087,0.002,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,1,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,2,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,3,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,4,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,5,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,6,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,7,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,8,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,9,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,10,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,11,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,12,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,13,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,14,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,15,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
160,16,143,D,A,5903670,1,,2.4,1,,,1,,,1,1,-56.779,-177.022,2015-01-01 02:03:45
77,0,84,D,A,3901122,1,1.16,2.4,1,34.0204,0.01,1,15.704,0.00224,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,1,84,D,A,3901122,1,2.0,2.4,1,34.0214,0.01,1,15.712,0.00283,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,2,84,D,A,3901122,1,2.96,2.4,1,34.0204,0.01,1,15.704,0.00283,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,3,84,D,A,3901122,1,4.0,2.4,1,34.0204,0.01,1,15.704,0.00283,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,4,84,D,A,3901122,1,5.0,2.4,1,34.0184,0.01,1,15.704,0.00283,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,5,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,6,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,7,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,8,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,9,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,10,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,11,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,12,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,13,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,14,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,15,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
77,16,84,D,A,3901122,1,,2.4,1,,,1,,,1,1,-41.7902,-113.94264,2015-01-01 02:34:26
21,0,82,D,A,1901688,1,1.12,2.4,1,36.23587,0.01,1,16.736,0.002,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,1,82,D,A,1901688,1,1.96,2.4,1,36.23582,0.01,1,16.737,0.002,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,2,82,D,A,1901688,1,3.04,2.4,1,36.236,0.01,1,16.74,0.002,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,3,82,D,A,1901688,1,4.0,2.4,1,36.23514,0.01,1,16.74,0.002,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,4,82,D,A,1901688,1,4.92,2.4,1,36.23605,0.01,1,16.739,0.002,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,5,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,6,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,7,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,8,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,9,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,10,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,11,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,12,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,13,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,14,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,15,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
21,16,82,D,A,1901688,1,,2.4,1,,,1,,,1,1,36.30307,-18.96801,2015-01-01 02:38:36
38,0,280,A,A,2901550,1,0.2,,1,34.833,,1,20.406,,1,1,32.287,139.991,2015-01-01 02:42:01
38,1,280,A,A,2901550,1,1.5,,1,34.82,,1,20.429,,1,1,32.287,139.991,2015-01-01 02:42:01
38,2,280,A,A,2901550,1,3.1,,1,34.819,,1,20.43,,1,1,32.287,139.991,2015-01-01 02:42:01
38,3,280,A,A,2901550,1,5.0,,1,34.821,,1,20.428,,1,1,32.287,139.991,2015-01-01 02:42:01
38,4,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,5,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,6,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,7,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,8,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,9,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,10,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,11,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,12,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,13,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,14,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,15,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
38,16,280,A,A,2901550,1,,,1,,,1,,,1,1,32.287,139.991,2015-01-01 02:42:01
42,0,280,A,A,2901558,1,0.1,,1,34.761,,1,19.351,,1,1,31.35,141.394,2015-01-01 02:42:01
42,1,280,A,A,2901558,1,1.3,,1,34.759,,1,19.353,,1,1,31.35,141.394,2015-01-01 02:42:01
42,2,280,A,A,2901558,1,3.1,,1,34.756,,1,19.357,,1,1,31.35,141.394,2015-01-01 02:42:01
42,3,280,A,A,2901558,1,4.6,,1,34.76,,1,19.353,,1,1,31.35,141.394,2015-01-01 02:42:01
42,4,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,5,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,6,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,7,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,8,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,9,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,10,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,11,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,12,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,13,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,14,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,15,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
42,16,280,A,A,2901558,1,,,1,,,1,,,1,1,31.35,141.394,2015-01-01 02:42:01
43,0,279,A,A,2901565,1,0.2,,1,34.781,,1,21.381,,1,1,26.197,141.221,2015-01-01 02:43:01
43,1,279,A,A,2901565,1,1.4,,1,34.777,,1,21.385,,1,1,26.197,141.221,2015-01-01 02:43:01
43,2,279,A,A,2901565,1,3.4,,1,34.778,,1,21.385,,1,1,26.197,141.221,2015-01-01 02:43:01
43,3,279,A,A,2901565,1,4.7,,1,34.778,,1,21.386,,1,1,26.197,141.221,2015-01-01 02:43:01
43,4,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,5,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,6,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,7,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,8,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,9,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,10,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,11,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,12,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,13,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,14,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,15,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
43,16,279,A,A,2901565,1,,,1,,,1,,,1,1,26.197,141.221,2015-01-01 02:43:01
41,0,280,A,A,2901556,1,0.9,,1,34.754,,1,21.526,,1,1,28.173,139.774,2015-01-01 02:47:02
41,1,280,A,A,2901556,1,3.0,,1,34.755,,1,21.53,,1,1,28.173,139.774,2015-01-01 02:47:02
41,2,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,3,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,4,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,5,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,6,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,7,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,8,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,9,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,10,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,11,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,12,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,13,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,14,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,15,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
41,16,280,A,A,2901556,1,,,1,,,1,,,1,1,28.173,139.774,2015-01-01 02:47:02
81,0,28,D,A,3901156,1,4.17,2.4,1,34.46095,0.01,1,25.879,0.002,1,1,3.487,-123.186,2015-01-01 02:51:58
81,1,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,2,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,3,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,4,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,5,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,6,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,7,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,8,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,9,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,10,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,11,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,12,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,13,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,14,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,15,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
81,16,28,D,A,3901156,1,,2.4,1,,,1,,,1,1,3.487,-123.186,2015-01-01 02:51:58
226,0,3,D,A,5904469,1,2.88,2.4,1,33.85233,0.01,1,0.418,0.002,1,1,-53.49,0.209,2015-01-01 02:52:49
226,1,3,D,A,5904469,1,4.38,2.4,1,33.85233,0.01,1,0.418,0.002,1,1,-53.49,0.209,2015-01-01 02:52:49
226,2,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,3,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,4,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,5,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,6,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,7,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,8,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,9,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,10,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,11,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,12,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,13,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,14,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,15,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
226,16,3,D,A,5904469,1,,2.4,1,,,1,,,1,1,-53.49,0.209,2015-01-01 02:52:49
16,0,83,D,A,1901627,1,1.12,2.4,1,36.05931,0.01001,1,23.026,0.002,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,1,83,D,A,1901627,1,2.0,2.4,1,36.06002,0.01005,1,23.026,0.002,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,2,83,D,A,1901627,1,2.96,2.4,1,36.06024,0.01051,1,23.022,0.002,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,3,83,D,A,1901627,1,4.0,2.4,1,36.06693,0.01634,1,23.014,0.002,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,4,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,5,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,6,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,7,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,8,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,9,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,10,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,11,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,12,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,13,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,14,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,15,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
16,16,83,D,A,1901627,1,,2.4,1,,,1,,,1,1,-33.51004,-40.34183,2015-01-01 02:53:21
3,0,145,D,A,1901153,1,4.7,2.4,1,35.60691,0.01,1,17.951,0.002,1,1,-37.524,44.516,2015-01-01 02:53:35
3,1,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,2,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,3,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,4,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,5,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,6,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,7,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,8,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,9,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,10,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,11,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,12,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,13,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,14,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,15,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
3,16,145,D,A,1901153,1,,2.4,1,,,1,,,1,1,-37.524,44.516,2015-01-01 02:53:35
39,0,280,A,A,2901553,1,0.2,,1,34.805,,1,20.673,,1,1,34.356,140.903,2015-01-01 02:54:02
39,1,280,A,A,2901553,1,1.5,,1,34.794,,1,20.699,,1,1,34.356,140.903,2015-01-01 02:54:02
39,2,280,A,A,2901553,1,3.6,,1,34.797,,1,20.7,,1,1,34.356,140.903,2015-01-01 02:54:02
39,3,280,A,A,2901553,1,4.8,,1,34.793,,1,20.709,,1,1,34.356,140.903,2015-01-01 02:54:02
39,4,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,5,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,6,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,7,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,8,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,9,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,10,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
39,11,280,A,A,2901553,1,,,1,,,1,,,1,1,34.356,140.903,2015-01-01 02:54:02
